,10402,10749,10751,10752,12,14,16,18,27,28,35,36,37,53,80,878,9648,adult,director,lead actors,movie_id,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
392,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,False,Steven Spielberg,"[u'Tom Cruise', u'Dakota Fanning', u'Miranda Otto']",74,"Ray Ferrier is a divorced dockworker and less-than-perfect father. Soon after his ex-wife and her new husband drop of his teenage son and young daughter for a rare weekend visit, a strange and powerful lightning storm touches down.",5.360022,/xXMM9KY2eq1SDOQif9zO91YOBA8.jpg,2005-06-23,War of the Worlds,False,6.1,1690
393,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,Nicholas Stoller,"[u'Seth Rogen', u'Zac Efron', u'Rose Byrne']",195589,A couple with a newborn baby face unexpected difficulties after they are forced to live next to a fraternity house.,5.359458,/bpj8myebvnTw5HDmzTSI8N6WFYr.jpg,2014-05-08,Neighbors,False,6.2,2134
394,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,False,Todd Phillips,"[u'Miles Teller', u'Jonah Hill', u'Ana de Armas']",308266,"Based on the true story of two young men, David Packouz and Efraim Diveroli, who won a $300 million contract from the Pentagon to arm America's allies in Afghanistan.",5.354341,/hmNzppVQq9Qj8Ai8bLIseB5gY51.jpg,2016-08-17,War Dogs,False,6.8,953
395,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,False,Jonathan Mostow,"[u'Arnold Schwarzenegger', u'Nick Stahl', u'Claire Danes']",296,"It's been 10 years since John Connor saved Earth from Judgment Day, and he's now living under the radar, steering clear of using anything Skynet can trace. That is, until he encounters T-X, a robotic assassin ordered to finish what T-1000 started. Good thing Connor's former nemesis, the Terminator, is back to aid the now-adult Connor … just like he promised.",5.348517,/lz4xYdF1n09lyiCfZWtWT44SZiG.jpg,2003-07-02,Terminator 3: Rise of the Machines,False,5.9,1683
396,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,False,Terence Young,"[u'Sean Connery', u'Claudine Auger', u'Adolfo Celi']",660,A criminal organization has obtained two nuclear bombs and are asking for a 100 million pound ransom in the form of diamonds in seven days or they will use the weapons. The secret service sends James Bond to the Bahamas to once again save the world.,5.336877,/sASN1VnJxWosdzp4mH40P47Xhhz.jpg,1965-12-16,Thunderball,False,6.5,464
397,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,False,Lenny Abrahamson,"[u'Brie Larson', u'Jacob Tremblay', u'Joan Allen']",264644,Jack is a young boy of 5 years old who has lived all his life in one room. He believes everything within it are the only real things in the world. But what will happen when his Ma suddenly tells him that there are other things outside of Room?,5.329491,/eqFckcHuFCT1FrzLOAvXBb4jHwq.jpg,2015-10-16,Room,False,8.1,2042
398,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,False,David Fincher,"[u'Sigourney Weaver', u'Charles S. Dutton', u'Charles Dance']",8077,"After escaping with Newt and Hicks from the alien planet, Ripley crash lands on Fiorina 161, a prison planet and host to a correctional facility. Unfortunately, although Newt and Hicks do not survive the crash, a more unwelcome visitor does. The prison does not allow weapons of any kind, and with aid being a long time away, the prisoners must simply survive in any way they can.",5.325688,/vz1vBw17F0x42bhziHdYRJC9uCv.jpg,1992-05-22,Alien³,False,6.2,1226
399,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,False,John Lasseter,"[u'Tom Hanks', u'Tim Allen', u'Joan Cusack']",863,"Andy heads off to Cowboy Camp, leaving his toys to their own devices. Things shift into high gear when an obsessive toy collector named Al McWhiggen, owner of Al's Toy Barn kidnaps Woody. Andy's toys mount a daring rescue mission, Buzz Lightyear meets his match and Woody has to decide where he and his heart truly belong.",5.321889,/3CmK3XurcLeUyMifCR28ibzupbB.jpg,1999-10-30,Toy Story 2,False,7.2,2725
400,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,False,Stephen Sommers,"[u'Brendan Fraser', u'Rachel Weisz', u'John Hannah']",564,"Dashing legionnaire Rick O'Connell and his companion, Beni stumble upon the hidden ruins of Hamunaptra while in the midst of a battle in 1923, 3,000 years after Imhotep has suffered a fate worse than death – his body will remain undead for all eternity as a punishment for a forbidden love.",5.315921,/cftmDzVCWKynKMfY9oyFj7igFqJ.jpg,1999-05-06,The Mummy,False,6.4,2021
401,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,False,Quentin Tarantino,"[u'Uma Thurman', u'Lucy Liu', u'Vivica A. Fox']",24,"An assassin is shot at the altar by her ruthless employer, Bill and other members of their assassination circle – but 'The Bride' lives to plot her vengeance. Setting out for some payback, she makes a death list and hunts down those who wronged her, saving Bill for last.",5.299741,/vdENJAPObttowMtIwe9jgtbsEnq.jpg,2003-10-10,Kill Bill: Vol. 1,False,7.6,3669
402,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,False,Michael Bay,"[u'James Badge Dale', u'John Krasinski', u'Max Martini']",300671,An American Ambassador is killed during an attack at a U.S. compound in Libya as a security team struggles to make sense out of the chaos.,5.299057,/m4ZfuML89Rq8gbRGdm9ncSibjlx.jpg,2016-01-13,13 Hours: The Secret Soldiers of Benghazi,False,7.0,725
403,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,False,Zack Snyder,"[u'Ben Affleck', u'Henry Cavill', u'Gal Gadot']",141052,"Fueled by his restored faith in humanity and inspired by Superman's selfless act, Bruce Wayne and Diana Prince assemble a team of metahumans consisting of Barry Allen, Arthur Curry, and Victor Stone to face the catastrophic threat of Steppenwolf and the Parademons who are on the hunt for three Mother Boxes on Earth.",5.294192,/mvgcVCpy5m46AS2D3L5c7qoDrML.jpg,2017-11-15,Justice League,False,0.0,18
404,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,False,Måns Mårlind,"[u'Kate Beckinsale', u'Stephen Rea', u'Michael Ealy']",52520,"After being held in a coma-like state for fifteen years, vampire Selene learns that she has a fourteen-year-old vampire/Lycan hybrid daughter named Nissa, and when she finds her, they must stop BioCom from creating super Lycans that will kill them all.",5.286306,/76GXWKs2IDi0ZERKLT57wkToV0A.jpg,2012-01-19,Underworld: Awakening,False,6.0,1612
405,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,False,Gianfranco Mingozzi,"[u'Serena Grandi', u'Fabrice Josso', u'Marina Vlady']",81774,"Roger is a 16-year-old who seeks to lose his virginity in this softcore erotic drama. His initial efforts are unsuccessful, but World War I breaks out and men are seen marching off to battle. Roger goes overboard when he is presented with several amorous opportunities.",5.27436,/4mXgEy0RYbzmHuk4LNumfdunmQ7.jpg,1986-11-04,What Every Frenchwoman Wants,False,4.7,22
406,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,False,David Fincher,"[u'Jake Gyllenhaal', u'Robert Downey Jr.', u'Mark Ruffalo']",1949,"The true story of the investigation of 'The Zodiac Killer',  a serial killer who terrified the San Francisco Bay Area, taunting police with his ciphers and letters. The case becomes an obsession for four men as their lives and careers are built and destroyed by the endless trail of clues.",5.273284,/kIW7N2bKV42OWk1kkMeq5ewZQVh.jpg,2007-03-02,Zodiac,False,7.2,1457
407,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,False,Noam Murro,"[u'Sullivan Stapleton', u'Eva Green', u'Lena Headey']",53182,"Based on Frank Miller's latest graphic novel Xerxes and told in the breathtaking visual style of the blockbuster ""300,"" this new chapter of the epic saga takes the action to a fresh battlefield--on the sea--as Greek general Themistokles attempts to unite all of Greece by leading the charge that will change the course of the war. ""300: Rise of an Empire"" pits Themistokles against the massive invading Persian forces led by mortal-turned-god Xerxes and Artemesia, the vengeful commander of the Persian navy.",5.246257,/gWQf5j3ZqEfOdW2rIZnkuOOva78.jpg,2014-03-05,300: Rise of an Empire,False,6.1,1962
408,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,False,Francis Ford Coppola,"[u'Martin Sheen', u'Marlon Brando', u'Robert Duvall']",28,"At the height of the Vietnam war, Captain Benjamin Willard is sent on a dangerous mission that, officially, ""does not exist, nor will it ever exist."" His goal is to locate - and eliminate - a mysterious Green Beret Colonel named Walter Kurtz, who has been leading his personal army on illegal guerrilla missions into enemy territory.",5.242473,/jcvJ2xcVWU9Wh0hZAxcs103s8nN.jpg,1979-08-15,Apocalypse Now,False,8.0,1526
409,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,False,Stanley Kubrick,"[u'Matthew Modine', u'Adam Baldwin', u""Vincent D'Onofrio""]",600,A pragmatic U.S. Marine observes the dehumanizing effects the U.S.-Vietnam War has on his fellow recruits from their brutal boot camp training to the bloody street fighting in Hue.,5.238762,/29veIwD38rVL2qY74emXQw4y25H.jpg,1987-06-26,Full Metal Jacket,False,7.8,1798
410,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,False,Carlos Saldanha,"[u'Ray Romano', u'John Leguizamo', u'Denis Leary']",950,"Diego, Manny and Sid return in this sequel to the hit animated movie Ice Age. This time around, the deep freeze is over, and the ice-covered earth is starting to melt, which will destroy the trio's cherished valley. The impending disaster prompts them to reunite and warn all the other beasts about the desperate situation.",5.23446,/isRuztu5Ch7FJdtSBLcG8QSOpEI.jpg,2006-03-23,Ice Age: The Meltdown,False,6.4,2152
411,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,False,Peter Sohn,"[u'Raymond Ochoa', u'Jack Bright', u'Jeffrey Wright']",105864,An epic journey into the world of dinosaurs where an Apatosaurus named Arlo makes an unlikely human friend.,5.231371,/2ZckiMTfSkCep2JTtZbr73tnQbN.jpg,2015-11-14,The Good Dinosaur,False,6.6,1308
412,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,False,Terence Young,"[u'Sean Connery', u'Daniela Bianchi', u'Pedro Armend\xe1riz']",657,"Agent 007 is back in the second installment of the James Bond series, this time battling a secret crime organization known as SPECTRE. Russians Rosa Klebb and Kronsteen are out to snatch a decoding device known as the Lektor, using the ravishing Tatiana to lure Bond into helping them. Bond willingly travels to meet Tatiana in Istanbul, where he must rely on his wits to escape with his life in a series of deadly encounters with the enemy",5.225084,/fvIG285JwenrV1K6kVASi1TECJ0.jpg,1963-10-11,From Russia with Love,False,6.9,615
413,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,False,Genndy Tartakovsky,"[u'Adam Sandler', u'Steve Buscemi', u'David Spade']",76492,"Dracula, who operates a high-end resort away from the human world, goes into overprotective mode when a boy discovers the resort and falls for the count's teen-aged daughter.",5.222307,/qdLhiJcgO2cykA9hgzrPqHH8oK7.jpg,2012-09-20,Hotel Transylvania,False,6.8,2032
414,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,James Wong,"[u'Devon Sawa', u'Ali Larter', u'Kerr Smith']",9532,"After a teenager has a terrifying vision of him and his friends dying in a plane crash, he prevents the accident only to have Death hunt them down, one by one.",5.214925,/nW6JfCIWqUpIESlras0nrVy4pCl.jpg,2000-03-16,Final Destination,False,6.4,974
415,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,Todd Phillips,"[u'Bradley Cooper', u'Ed Helms', u'Zach Galifianakis']",45243,"The Hangover crew heads to Thailand for Stu's wedding. After the disaster of a bachelor party in Las Vegas last year, Stu is playing it safe with a mellow pre-wedding brunch. However, nothing goes as planned and Bangkok is the perfect setting for another adventure with the rowdy group.",5.21197,/hFUsdnUoQDQ02EVlKTyhDTdehEr.jpg,2011-05-25,The Hangover Part II,False,6.1,3015
416,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,False,John McTiernan,"[u'Bruce Willis', u'Alan Rickman', u'Alexander Godunov']",562,"NYPD cop, John McClane's plan to reconcile with his estranged wife is thrown for a serious loop when minutes after he arrives at her office, the entire building is overtaken by a group of terrorists. With little help from the LAPD, wisecracking McClane sets out to single-handedly rescue the hostages and bring the bad guys down.",5.210925,/mc7MubOLcIw3MDvnuQFrO9psfCa.jpg,1988-07-15,Die Hard,False,7.4,3322
417,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,False,Quentin Tarantino,"[u'Uma Thurman', u'David Carradine', u'Daryl Hannah']",393,"The Bride unwaveringly continues on her roaring rampage of revenge against the band of assassins who had tried to kill her and her unborn child. She visits each of her former associates one-by-one, checking off the victims on her Death List Five until there's nothing left to do … but kill Bill.",5.209875,/au9lFA5a2ZnBKCzPbZQf00r7J64.jpg,2004-04-16,Kill Bill: Vol. 2,False,7.6,2937
418,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,False,John Woo,"[u'Tom Cruise', u'Dougray Scott', u'Thandie Newton']",955,"With computer genius Luther Stickell at his side and a beautiful thief on his mind, agent Ethan Hunt races across Australia and Spain to stop a former IMF agent from unleashing a genetically engineered biological weapon called Chimera. This mission, should Hunt choose to accept it, plunges him into the center of an international crisis of terrifying magnitude.",5.20909,/eRaEC0vf5q5TSvaoJPwGTt2wa9T.jpg,2000-05-24,Mission: Impossible II,False,5.9,1526
419,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,Sergio Leone,"[u'Eli Wallach', u'Clint Eastwood', u'Lee Van Cleef']",429,"While the Civil War rages between the Union and the Confederacy, three men – a quiet loner, a ruthless hit man and a Mexican bandit – comb the American Southwest in search of a strongbox containing $200,000 in stolen gold.",5.197947,/wfPHdfofBD5PN96dV96a51B3Ja2.jpg,1966-12-23,"The Good, the Bad and the Ugly",False,8.0,1833
420,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,James Marsh,"[u'Eddie Redmayne', u'Felicity Jones', u'Charlie Cox']",266856,"The Theory of Everything is the extraordinary story of one of the world’s greatest living minds, the renowned astrophysicist Stephen Hawking, who falls deeply in love with fellow Cambridge student Jane Wilde.",5.197877,/4jspr8hLLuju59bCnMiefzRW4p0.jpg,2014-11-26,The Theory of Everything,False,7.8,2453
421,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,False,Guy Ritchie,"[u'Henry Cavill', u'Armie Hammer', u'Alicia Vikander']",203801,"At the height of the Cold War, a mysterious criminal organization plans to use nuclear weapons and technology to upset the fragile balance of power between the United States and Soviet Union. CIA agent Napoleon Solo and KGB agent Illya Kuryakin are forced to put aside their hostilities and work together to stop the evildoers in their tracks. The duo's only lead is the daughter of a missing German scientist, whom they must find soon to prevent a global catastrophe.",5.189921,/5ttOaThDVmTpV8iragbrhdfxEep.jpg,2015-08-13,The Man from U.N.C.L.E.,False,7.0,1859
422,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,False,Andrew Niccol,"[u'Justin Timberlake', u'Amanda Seyfried', u'Cillian Murphy']",49530,"In the not-too-distant future the aging gene has been switched off. To avoid overpopulation, time has become the currency and the way people pay for luxuries and necessities. The rich can live forever, while the rest try to negotiate for their immortality. A poor young man who comes into a fortune of time, though too late to help his mother from dying. He ends up on the run from a corrupt police force known as 'time keepers'.",5.183407,/lnYuAr3QOPzvuEFlzpsRUq41IEy.jpg,2011-10-27,In Time,False,6.6,2514
423,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,False,Peter R. Hunt,"[u'George Lazenby', u'Diana Rigg', u'Telly Savalas']",668,"James Bond tracks archnemesis Ernst Blofeld to a mountaintop retreat where he's training an army of beautiful but lethal women. Along the way, Bond falls for Italian contessa Tracy Draco -- and marries her in order to get closer to Blofeld. Meanwhile, he locates Blofeld in the Alps and embarks on a classic ski chase.",5.169339,/7mcqT56ES5U3wg26vQQuEnOaFSj.jpg,1969-12-12,On Her Majesty's Secret Service,False,6.5,369
424,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False,Steven Spielberg,"[u'Harrison Ford', u'Cate Blanchett', u'Shia LaBeouf']",217,"Set during the Cold War, the Soviets – led by sword-wielding Irina Spalko – are in search of a crystal skull which has supernatural powers related to a mystical Lost City of Gold. After being captured and then escaping from them, Indy is coerced to head to Peru at the behest of a young man whose friend – and Indy's colleague – Professor Oxley has been captured for his knowledge of the skull's whereabouts.",5.165396,/qY1x6v5daMDTr904G3y84WVgpfC.jpg,2008-05-21,Indiana Jones and the Kingdom of the Crystal Skull,False,5.7,1935
425,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,False,Joseph Kosinski,"[u'Tom Cruise', u'Morgan Freeman', u'Olga Kurylenko']",75612,"Jack Harper (Tom Cruise) is one of the last few drone repairmen stationed on Earth.  Part of a massive operation to extract vital resources after decades of war with a terrifying threat known as the Scavs, Jack’s mission is nearly complete.  His existence is brought crashing down when he rescues a beautiful  stranger from a downed spacecraft.  Her arrival triggers a chain of events that  forces him to question everything he knows and puts the fate of humanity in his hands.",5.164041,/hmOzkHlkGvi8x24fYpFSnXvjklv.jpg,2013-04-10,Oblivion,False,6.4,4192
426,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,False,Matt Reeves,"[u'Lizzy Caplan', u'Jessica Lucas', u'Odette Annable']",7191,"Five young New Yorkers throw their friend a going-away party the night that a monster the size of a skyscraper descends upon the city. Told from the point of view of their video camera, the film is a document of their attempt to survive the most surreal, horrifying event of their lives.",5.163179,/as01o40tJ2FhtheqeXf7bVZ0EQO.jpg,2008-01-15,Cloverfield,False,6.4,1803
427,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,False,Dean DeBlois,"[u'Jay Baruchel', u'Gerard Butler', u'Craig Ferguson']",10191,"As the son of a Viking leader on the cusp of manhood, shy Hiccup Horrendous Haddock III faces a rite of passage: he must kill a dragon to prove his warrior mettle. But after downing a feared dragon, he realizes that he no longer wants to destroy it, and instead befriends the beast – which he names Toothless – much to the chagrin of his warrior father",5.153287,/3itnFVfx74ccUayMcywRHR8LLSd.jpg,2010-03-05,How to Train Your Dragon,False,7.4,3380
428,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,False,Paul Greengrass,"[u'Matt Damon', u'Julia Stiles', u'David Strathairn']",2503,"Bourne is brought out of hiding once again by reporter Simon Ross who is trying to unveil Operation Blackbriar, an upgrade to Project Treadstone, in a series of newspaper columns. Information from the reporter stirs a new set of memories, and Bourne must finally uncover his dark past while dodging The Company's best efforts to eradicate him.",5.151897,/fHho6JYYY0nRcETWSoeI19iZsNF.jpg,2007-08-03,The Bourne Ultimatum,False,7.3,2474
429,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,Judd Apatow,"[u'Amy Schumer', u'Bill Hader', u'Brie Larson']",271718,"Having thought that monogamy was never possible, a commitment-phobic career woman may have to face her fears when she meets a good guy.",5.145669,/2USk7mhiCXRkU9NzttXCzOjg2iV.jpg,2015-07-17,Trainwreck,False,5.9,996
430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,Ian Truitner,"[u'Sunny Mabrey', u'Lance Broadway', u'T.J. Hoban']",421443,"A deep space mining vessel has been adrift for two years. It is suspected the crew brutally killed each other, but the reason for the bloodbath is unknown. A rescue crew is sent to find if there are any survivors, what happened and why.",5.143382,/56Jw3jcT0Oi8dRI2htlCQyfRlV8.jpg,2017-04-06,Teleios,False,6.3,10
431,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,False,Jonathan Levine,"[u'Nicholas Hoult', u'Teresa Palmer', u'Analeigh Tipton']",82654,"After a zombie becomes involved with the girlfriend of one of his victims, their romance sets in motion a sequence of events that might transform the entire lifeless world.",5.123986,/jqJEkZKTqoAlmaexoWZIkjHdtA7.jpg,2013-01-31,Warm Bodies,False,6.4,2256
432,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,Gabriele Muccino,"[u'Will Smith', u'Jaden Smith', u'Thandie Newton']",1402,"The true story of Christopher Gardner, who invests heavily in a device known as a 'Bone Density Scanner', only to find himself struggle to sell the product as it's just marginally better than the current technology, and much more expensive. His wife leaves him,  he loses his house, bank account and credit cards and, now forced to live out in the streets with his young son,  he's desperate to find a steady job. He takes on a job as a stockbroker but, before he can receive pay, he needs to go through 6 months of training, and must sell his devices.",5.114958,/iMNp6gTeDBXbzjKRNYtorxZ76G2.jpg,2006-12-14,The Pursuit of Happyness,False,7.6,1809
433,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,False,Gaspar Noé,"[u'Monica Bellucci', u'Vincent Cassel', u'Albert Dupontel']",979,"Events over the course of one traumatic night in Paris unfold in reverse-chronological order as the beautiful Alex is brutally raped and beaten by a stranger in the underpass. Her boyfriend and ex-lover take matters into their own hands by hiring two criminals to help them find the rapist so that they can exact revenge. A simultaneously beautiful and terrible examination of the destructive nature of cause and effect, and how time destroys everything.",5.106859,/xxgJJmReMLg01aaEIGLUC8JIjmh.jpg,2002-05-22,Irreversible,False,7.0,411
434,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,False,Denis Villeneuve,"[u'Emily Blunt', u'Benicio del Toro', u'Josh Brolin']",273481,"A young female FBI agent joins a secret CIA operation to take down a Mexican cartel boss, a job that ends up pushing her ethical and moral values to the limit.",5.101347,/p2SdfGmQRaw8xhFbexlHL7srMM8.jpg,2015-09-17,Sicario,False,7.2,1933
435,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,False,David Koepp,"[u'Johnny Depp', u'Gwyneth Paltrow', u'Ewan McGregor']",210860,"Art dealer, Charles Mortdecai, searches for a stolen painting rumored to contain a secret code that gains access to hidden Nazi gold.",5.101277,/56rS3ipzekH2VlHpnH8VOTkKjwR.jpg,2015-01-21,Mortdecai,False,5.3,816
436,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,False,Patrick Tatopoulos,"[u'Bill Nighy', u'Michael Sheen', u'Rhona Mitra']",12437,"A prequel to the first two Underworld films, this fantasy explains the origins of the feud between the Vampires and the Lycans. Aided by his secret love, Sonja, courageous Lucian leads the Lycans in battle against brutal Vampire king Viktor. Determined to break the king's enslavement of his people, Lucian faces off against the Death Dealer army in a bid for Lycan independence.",5.099759,/hZtK6fkusSKzGc0f7yQ2syo14Ze.jpg,2009-01-22,Underworld: Rise of the Lycans,False,6.2,1179
437,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,False,James McTeigue,"[u'Pierce Brosnan', u'Milla Jovovich', u'Dylan McDermott']",334074,"A Foreign Service Officer in London tries to prevent a terrorist attack set to hit New York, but is forced to go on the run when she is framed for crimes she did not commit.",5.096755,/XtvR1aSph7X3wqrE2PY66IPzVi.jpg,2015-05-21,Survivor,False,5.4,344
438,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,False,Stanley Kubrick,"[u'Peter Sellers', u'George C. Scott', u'Sterling Hayden']",935,"Insane General Jack D. Ripper initiates a nuclear strike on the Soviet Union.  As soon as the actions of General ""Buck"" Turgidson are discovered, a war room full of politicians, generals and a Russian diplomat  all frantically try to stop the nuclear strike.  Near the end is a scene that is probably the most uniquely unforgettable  performance of Slim Pickens in his movie career. Peter Sellers plays multiple roles in this film.",5.090157,/ls9r2SG2IHJyCfpT0vxZZiT7ynF.jpg,1964-01-29,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,False,7.9,1167
439,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,False,John Carpenter,"[u'Kurt Russell', u'Keith David', u'Wilford Brimley']",1091,Scientists in the Antarctic are confronted by a shape-shifting alien that assumes the appearance of the people that it kills.,5.088005,/s5fH3GqFcHbi2F0NSBSh4KRNTc0.jpg,1982-06-25,The Thing,False,7.7,1227
440,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,False,Scott Frank,"[u'Liam Neeson', u'Dan Stevens', u'David Harbour']",169917,Private investigator Matthew Scudder is hired by a drug kingpin to find out who kidnapped and murdered his wife.,5.081887,/xxe77USOk2tPnq7G4cL42gf1OxQ.jpg,2014-09-18,A Walk Among the Tombstones,False,6.2,981
441,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,Ron Howard,"[u'Russell Crowe', u'Ed Harris', u'Jennifer Connelly']",453,"At Princeton University, John Nash struggles to make a worthwhile contribution to serve as his legacy to the world of mathematics. He finally makes a revolutionary breakthrough that will eventually earn him the Nobel Prize. After graduate school he turns to teaching, becoming romantically involved with his student Alicia. Meanwhile the government asks his help with breaking Soviet codes, which soon gets him involved in a terrifying conspiracy plot. Nash grows more and more paranoid until a discovery that turns his entire world upside down. Now it is only with Alicia's help that he will be able to recover his mental strength and regain his status as the great mathematician we know him as today..",5.07911,/4SFqHDZ1NvWdysucWbgnYlobdxC.jpg,2001-12-11,A Beautiful Mind,False,7.6,2292
442,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,False,Martin Koolhoven,"[u'Guy Pearce', u'Dakota Fanning', u'Carice van Houten']",324560,"In the menacing inferno of the old American West, Liz is a genuine survivor who is hunted by a vengeful preacher for a crime she didn’t commit.",5.078618,/fYYruOEwdbJhlgdfK1HxPhXwHiB.jpg,2017-01-12,Brimstone,False,6.9,71
443,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,False,Michael Grandage,"[u'Colin Firth', u'Jude Law', u'Nicole Kidman']",267192,"New York in the 1920s. Max Perkins, literary editor at Scribner’s Sons is the first to sign such subsequent literary greats as Ernest Hemingway and F. Scott Fitzgerald. When a sprawling, chaotic 1,000-page manuscript by an unknown writer named Thomas Wolfe falls into his hands, Perkins is convinced he has discovered a literary genius. Together the two men set out to work on a version for publication and a seemingly endless struggle over every single phrase ensues. During this process, Perkins the gentle family man and Wolfe the eccentric author become close – a relationship eyed with suspicion by their wives. When ‘Look Homeward, Angel’ becomes a resounding success, the writer grows increasingly paranoid.",5.068785,/nwnmZkRkXpu11Zfku8DUSRu7JWs.jpg,2016-06-10,Genius,False,6.4,108
444,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,Baz Luhrmann,"[u'Leonardo DiCaprio', u'Claire Danes', u'John Leguizamo']",454,"In director Baz Luhrmann's contemporary take on William Shakespeare's classic tragedy, the Montagues and Capulets have moved their ongoing feud to the sweltering suburb of Verona Beach, where Romeo and Juliet fall in love and secretly wed. Though the film is visually modern, the bard's dialogue remains.",5.066113,/f9C1NpoQfQ7Z4fJkyihNcjNDQJ.jpg,1996-10-31,Romeo + Juliet,False,6.6,993
445,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,False,Paul Greengrass,"[u'Matt Damon', u'Franka Potente', u'Brian Cox']",2502,"When a CIA operation to purchase classified Russian documents is blown by a rival agent, who then shows up in the sleepy seaside village where Bourne and Marie have been living. The pair run for their lives and Bourne, who promised retaliation should anyone from his former life attempt contact, is forced to once again take up his life as a trained assassin to survive.",5.057176,/6a74OaZArLNNDHK9SdiLBUu2JYj.jpg,2004-07-23,The Bourne Supremacy,False,7.2,2366
446,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,Josh Gordon,"[u'Jason Bateman', u'Olivia Munn', u'T.J. Miller']",384682,"When his uptight CEO sister threatens to shut down his branch, the branch manager throws an epic Christmas party in order to land a big client and save the day, but the party gets way out of hand.",5.044634,/7r3w3cPTbNEIr1imb8zXyeIJCJe.jpg,2016-11-25,Office Christmas Party,False,5.3,311
447,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,False,Steven Spielberg,"[u'Leonardo DiCaprio', u'Tom Hanks', u'Martin Sheen']",640,"A true story about Frank Abagnale Jr. who, before his 19th birthday, successfully conned millions of dollars worth of checks as a Pan Am pilot, doctor, and legal prosecutor. An FBI agent makes it his mission to put him behind bars. But Frank not only eludes capture, he revels in the pursuit.",5.03847,/MywWCQGJNUr5kivAQ7eseCG7rm.jpg,2002-12-25,Catch Me If You Can,False,7.7,2858
