10402,10749,10751,10752,10770,12,14,16,18,27,28,35,36,37,53,80,878,9648,99,adult,director,lead actors,movie_id,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,Kevin Mazur,"[u'Jennifer Aniston', u'Marc Anthony', u'Rosanna Arquette']",95383,"Fame today is more than an obsession. Fame has become what millions of us follow, believe in and seemingly what we care about most - as well as a billion dollar-a-year industry. But what does our intense fascination with celebrity say about us? And how much is too high a price to pay for our own curiosity run rampant?  ""$ELLEBRITY"" is a candid dialogue about the tone and texture of celebrity, past, present and future; an  examination of our pop culture; and an honest look at the quality of our media consumption.",1.330471,/8aA51sgy3q8ocnICU9ZcS5QAlWe.jpg,2013-01-11,$ellebrity,False,5.7,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,Derik Murray,"[u'Matthew McConaughey', u'Michelle Rodriguez', u'Kid Rock']",343289,"I Am Evel Knievel features footage of Evels greatest jumps, including the seminal Snake River Canyon and Caesars Palace jumps. The film also showcases Knievels rise from a small town rebel in Butte, Montana, to a cultural icon whose rise to superstardom was built on nerves of steel and the ability to get up and do it again no matter the severity of the fall. He lived life like every day was his last, which led to a tumultuous life filled with stunts no man would ever dream of, encompassing meteoric success, wild hubris, egomaniacal mistakes, and ultimately redemption. The documentary combines original exclusive interviews with archival footage of this larger-than-life character to tell Knievels incredible story. Among those featured include Matthew McConaughey, Kid Rock, Michelle Rodriguez, Guy Fieri, Robbie Maddison and family members including sons Kelly and Robbie, and former wives Linda Knievel and Krystal Kennedy-Knievel.",1.329134,/wAjf8XPTeDV5YtBKH3778qTdV50.jpg,2014-09-10,I Am Evel Knievel,False,6.8,4
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,Nick Broomfield,"[u'Nick Broomfield', u'Dylan Carlson', u'Kurt Cobain']",13907,"After rocker Kurt Cobain's death, ruled a suicide, a film crew arrives in Seattle to make a documentary. Director Nick Broomfield talks to lots of people. Portraits emerge: a shy, slight Kurt, weary of touring, embarrassed by fame, hooked on heroin; an out-going Courtney, dramatic, controlling, moving from groupie to star.",1.327243,/k37uIEidRu3BXlBHlFAvCn9Wsl.jpg,1998-02-27,Kurt & Courtney,False,5.9,24
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,Deborah Anderson,"[u'Lisa Ann', u'Kayden Kross', u'Belladonna']",178862,"Get up close and personal with 16 of the most successful women in the adult film industry as they shed their clothes for an intimate photo shoot with director Deborah Anderson. As questions are asked, personal stories about their lives are revealed, from why they chose the business of sex to how they got into it in the first place. These porn stars have always been discreet about their private lives in the past, yet Anderson has a way of opening up a dialog allowing them to share more than just their naked skin on screen. Their true inner vulnerability is touching, yet the characters they have created are confident and intoxicating. Once you hear their stories, you'll never look at them in the same way again.",1.326606,/lPQTgllLzhizUOsgJ1mvFgF34GN.jpg,2013-02-20,Aroused,False,6.7,7
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,False,Brian Klein,[u'Jeremy Clarkson'],16984,"This year Jezza takes the cream of Europes super-cars to the USA to pit them against America's finest, with highlights including a race up a mountain between a Cadillac Escalade, a Hummer H2 and a Range Rover, and a straight head-to-head race between a BMW Z4M and a Dodge Viper SRT 10. Along the way he also fills an old Jag and an old Buick with water, blows up a Harley-Davidson, has a Toyota Prius shot to pieces and outruns John Q. Law in an Ariel Atom...",1.325412,/z2kGiOoYMY9ZkheoEeSACdzSduS.jpg,2006-01-01,Clarkson: The Good The Bad The Ugly,False,0.0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,Benjamin Ree,[u'Magnus Carlsen'],390409,"From a young age Magnus Carlsen had aspirations of becoming a champion chess player. While many players seek out an intensely rigid environment to hone their skills, Magnus’ brilliance shines brightest when surrounded by his loving and supportive family. Through an extensive amount of archival footage and home movies, director Benjamin Ree reveals this young man’s unusual and rapid trajectory to the pinnacle of the chess world. This film allows the audience to not only peek inside this isolated community but also witness the maturation of a modern genius.",1.32505,/izO5MXTXD4GVf0VUtdfPkb2OWKa.jpg,2016-09-09,Magnus,False,7.3,7
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,False,Gabe Polsky,"[u'Vyacheslav Fetisov', u'Vladimir Pozner']",256876,"From Oscar and Emmy award winning filmmakers, Red Army highlights the Soviet Union's legendary and enigmatic hockey training culture and world-dominating team through the eyes of the team's Captain Slava Fetisov, following his shift from hockey star and celebrated national hero to political enemy. The film turns a unique lens on the social and cultural transformation of the Soviet Union leading up to the fall of Communism, mirroring the rise and fall of the Red Army team.  A film by Gabe Polsky and Executive Producers Werner Herzog and Jerry Weintraub.",1.324129,/anI2SmhSQM7f2RXP98NkPv8b4js.jpg,2014-08-13,Red Army,False,7.4,47
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,False,Peter Rodger,"[u'Hugh Jackman', u'Seal']",38931,"""Oh My God"" asks people from all walks of life, from celebrities, to the religious, to atheists and the common Man - the question - ""What is God?""",1.323813,/yiCGrnjCqunxk1SS63nAPFdtGsM.jpg,2009-11-13,Oh My God,False,4.6,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,Thomas Balmès,"[u'Bayar', u'Hattie', u'Bayar']",44737,"Babies, also known as Baby(ies) and Bébé(s), is a 2009 French documentary film by Thomas Balmès that follows four infants from birth to when they are one year old. The babies featured in the film are two from rural areas: Ponijao from Opuwo, Namibia, and Bayar from Bayanchandmani, Mongolia, as well as two from urban areas: Mari from Tokyo, Japan, and Hattie from San Francisco, USA.",1.323303,/flWYAPe4JPaGom7hcSHrKmontrn.jpg,2010-05-07,Babies,False,7.0,47
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,Stig Björkman,"[u'Alicia Vikander', u'Isabella Rossellini', u'Roberto Rossellini']",341106,A personal portrait of mythical and controversial actress Ingrid Bergman based on her many home movies and diaries.,1.322955,/r1DEBTRnwmKaZSE65YFL9cXTWgz.jpg,2015-05-19,Ingrid Bergman in Her Own Words,False,7.5,11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,Michael Moore,"[u'Michael Moore', u'Eddie Vedder', u'Robert Ellis Orrall']",13516,"Slacker Uprising is a movie of Michael Moore's tour of colleges in swing states during the 2004 election, with a goal to encourage 18–29 year olds to vote, and the response it received. The film is a re-edited version of Captain Mike Across America, which played at the Toronto International Film Festival in 2007. It is one of the first feature length films made by a known director to be released as a free and legal download online. The free download is only available to those residing in the United States and Canada. The film was also made available free for online viewing and download on the Lycos Cinema platform as well as iTunes and blip.tv. It had a one-night-only run at the Michigan Theater, where Michael Moore spoke briefly. The film is available in DVD format. Slacker Uprising features live performances or appearances by Eddie Vedder, Roseanne Barr, Joan Baez, Tom Morello, R.E.M., Steve Earle, and Viggo Mortensen. The original score is by Anti-Flag.",1.32264,/wz8wcWNGaHBUiuVz2xVTk4z02sm.jpg,2007-09-27,Slacker Uprising,False,5.4,9
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,False,Matthew Thompson,"[u'Stephen Fry', u'Simon Kerr']",62428,"Set 70 million years ago in the Cretaceous period in North America, this animated docu/drama follows the journey of a young Edmontosaurus named Scar and his herd as they migrate south for the winter. This film depicts recent findings about Dinosaurs, such as Tyrannosaurs with feathers.",1.321808,/rpt6TF5LqYuYAIOI6dvWSQdfHZa.jpg,2011-04-23,March of the Dinosaurs,False,6.2,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,Jaynus Barbee A. Olaivar,[],445972,"Kupkop, which literally means to “adopt”, follows three abandoned children with cerebral palsy who find love and affection through their foster kin.",1.321588,/19KRw2WhSQHtA2mOIEQGmoU39lH.jpg,2017-03-12,Kupkop,False,0.0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,Ulrik Imtiaz Rolfsen,[u'Ubaydullah Hussein'],450809,"Ubaydullah Hussein, spokesman for the Prophet's Ummah, was recently arrested accused of recruiting for IS. The film follows him from two years before his arrest and gives an uncomfortable insight into recruitment to Syria on Norwegian soil.",1.320705,nan,2017-04-05,The Norwegian Islamist,False,0.0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,Sarah Polley,"[u'Michael Polley', u'Harry Gulkin', u'Susy Buchan']",128216,Filmmaker Sarah Polley interviews members of her family as they look back on decades-old events.,1.319865,/7IJuUM0Q2FtfaVwcbbK15shFVjx.jpg,2012-10-12,Stories We Tell,False,7.0,64
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,Simon Pummell,[],24398,"Documentary footage from various sources, set to music. Showing the whole of human life, from birth to death and beyond.",1.319516,/iO3MrwihganYozfvdDzirhhRJo6.jpg,2003-12-05,Bodysong,False,5.0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,Amanda Ladd Jones,"[u'Ben Affleck', u'Mel Gibson', u'Morgan Freeman']",322525,"Profile of the producer and former studio head of 20th Century Fox in the 1970s, Alan Ladd Jr.",1.318915,/mBLhvwcILzeyCXmRX30Eogkz7F3.jpg,2017-10-20,Laddie,False,0.0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,False,Mary Mazzio,[u'Jessica Chastain'],430448,"Chronicles the epic battle that several American mothers are waging on behalf of their middle-school daughters, victims of sex-trafficking on Backpage.com, the adult classifieds section that for years was part of the Village Voice.",1.318742,/kse7IlL8SXRIJDmT0XLcSX3NEgy.jpg,2017-02-10,I am Jane Doe,False,0.0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,Paul Crowder,"[u'Pel\xe9', u'Franz Beckenbauer', u'Carlos Alberto']",39183,"In the 1970s the North American Soccer League marked the first attempt to introduce soccer to American sports fans. While most teams had only limited success at best, one managed to break through to genuine mainstream popularity - the New York Cosmos. The brainchild of Steve Ross (Major executive at Warner Communications) and the Ertegun brothers (Founders of Atlantic Records), the Cosmos got off to a rocky start in 1971, but things changed in 1975 when the world's most celebrated soccer star, the Brazilian champion Pele, signed with the Cosmos for a five-million-dollar payday. With the arrival of Pele, the Cosmos became a hit  and the players became the toast of the town, earning their own private table at Studio 54. A number of other international soccer stars were soon lured to the Cosmos, including Franz Beckenbauer, Rodney Marsh, and Carlos Alberto, but with the turn of the decade, the team began losing favor with fans and folded in 1985.",1.31858,/mYpgwxTLhCTHoA0LXyRAYhTcpUi.jpg,2006-01-01,Once in a Lifetime: The Extraordinary Story of the New York Cosmos,False,4.7,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,Álex de la Iglesia,"[u'Marc Balaguer', u'Ramon Besa', u'Johan Cruijff']",283317,"His teachers, coaches, childhood friends and Barça teammates, together with journalists, writers and prominent figures from the history of football, come together in a restaurant to analyze and pick apart Messi's personality both on and off the field, and to look back at some of the most significant moments in his life. Viewed from Álex de la Iglesia's unique perspective, Messi recreates the player's childhood and teenage years, from his very first steps, with a football always at his feet, through to the decision to leave Rosario for Barcelona, the separation from his family, and the role played in his career by individuals such as Ronaldinho, Rijkaard, Rexach and Guardiola.",1.318504,/lNoITZrcFmvNS73dr18pSmdL6Tl.jpg,2014-09-06,Messi,False,7.8,40
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,Emad Burnat,"[u'Emad Burnat', u'Mohammed Burnat', u'Soraya Burnat']",84170,"Five broken cameras – and each one has a powerful tale to tell. Embedded in the bullet-ridden remains of digital technology is the story of Emad Burnat, a farmer from the Palestinian village of Bil’in, which famously chose nonviolent resistance when the Israeli army encroached upon its land to make room for Jewish colonists. Emad buys his first camera in 2005 to document the birth of his fourth son, Gibreel. Over the course of the film, he becomes the peaceful archivist of an escalating struggle as olive trees are bulldozed, lives are lost, and a wall is built to segregate burgeoning Israeli settlements.",1.317903,/v8anSPTQtDLo16HkWuITNgbYtQC.jpg,2011-11-23,Five Broken Cameras,False,7.6,24
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,Bryce Wagoner,"[u'Mary Carey', u'Amber Lynn', u'John Leslie']",109520,"Documentary examining what happens to some of the biggest names in the history of the adult entertainment industry after they leave the business and try and live ""normal"" lives.",1.316707,/oafknDfM7ORReGCGWgl2Cv6BPGm.jpg,2012-05-21,After Porn Ends,False,5.3,49
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,Philippe Guedj,"[u'Avi Arad', u'Tom DeSanto', u'Louis Leterrier']",258670,,1.315715,/2kwR7ErqMg2ZJ9I4XREpKMPcfzf.jpg,2014-02-28,Marvel Renaissance,False,4.3,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,Philippe Guedj,"[u'Benedict Lim', u'Danil Ishutin', u'Clinton Loomis']",256561,"Follow three professional video game players as they overcome personal adversity, family pressures, and the realities of life to compete in a $1,000,000 tournament that could change their lives forever.",1.315594,/7nGgDMVGpLgfWZKd0ymtY73c8Ob.jpg,2014-03-19,Free to Play,False,7.2,53
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,Richard Schickel,"[u'Sydney Pollack', u'Woody Allen', u'Richard Attenborough']",53367,"Brilliant, long in-the-works story of the life and art of the world's greatest comedian and the cinema's first genius, Charlie Chaplin. Produced, written and directed by renowned film critic Richard Schickel.",1.314999,/tRRZEEfEoalQd74h9TWQfN6a0YH.jpg,2003-05-01,Charlie: The Life and Art of Charles Chaplin,False,6.5,24
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,Jennifer M. Kroot,"[u'George Takei', u'Leonard Nimoy', u'William Shatner']",250777,"Over seven decades, actor and activist George Takei journeyed from a World War II internment camp to the helm of the Starship Enterprise, and then to the daily news feeds of five million Facebook fans. Join George and his husband, Brad, on a wacky and profound trek for life, liberty, and love.",1.314967,/rXOygttSkaMTcRAMC7d1oux8BIP.jpg,2014-08-22,To Be Takei,False,6.8,21
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,Luc Jacquet,[u'Francis Hall\xe9'],226109,"With Once Upon a Forest, Luc Jacquet invites the spectator into a never-before-seen world of natural wonder and staggering beauty. “For the first time, we will be able to watch a rain forest growing before our eyes…Only cinema can offer this unique voyage into a completely untamed universe, a world of perfect balance in which each living thing – from the smallest to the largest – plays an essential role. The film will deliver a complete sensory immersion in the primaeval splendor of one of nature’s richest mysteries, inviting the audience to enter, discover and marvel at a universe of untold treasures while joining its voice to the ever-growing awareness of the need to preserve our world.”",1.314316,/2vhvEDcXqz0FYdsJGjJE6UB3o1n.jpg,2013-10-04,Once Upon a Forest,False,7.0,10
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,Morgan Spurlock,"[u'Jason Bateman', u'Judd Apatow', u'Will Arnett']",104155,"From America's greatest beardsman, to Morgan Spurlock's own mustache, Executive Producers Will Arnett, Jason Bateman and Ben Silverman bring us a hilarious look at men's identity in the 21st century. Models, actors, experts and comedians weigh in on what it is to be a man in a world where the definition of masculinity has become as diverse as a hipster's facial hair in Williamsburg. The hilarious follicles of men's idiosyncratic grooming habits are thoroughly combed over as men finally take a long hard look in the mirror.",1.313844,/fZuhXsWYwzpaxTmoGkKHtr4HJ9A.jpg,2012-05-18,Mansome,False,5.0,34
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,Morgan Spurlock,"[u'John Morrison', u'James Willems', u'Lawrence Sonntag']",451134,"Legendary wrestler, John Morrison, trains James and Lawrence to be champions! Welcome to the HAUS OF PAIN!",1.312718,nan,2017-04-28,Haus of Pain,False,0.0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,Hervé Martin-Delpierre,"[u'Kanye West', u'Pharrell Williams', u'Michel Gondry']",346401,"Daft Punk Unchained is the first film about the pop culture phenomenon that is Daft Punk, the duo with 12 million albums sold worldwide and seven Grammy Awards. Throughout their career Thomas Bangalter and Guy-Manuel de Homem-Christo have always resisted compromise and the established codes of show business. They have remained determined to maintain control of every link in the chain of their creative process. In the era of globalisation and social networks, they rarely speak in public and neither do they show their faces on TV.  This documentary explores this unprecedented cultural revolution revealing a duo of artists on a permanent quest for creativity, independence and freedom.",1.312618,/akyAkLjQepQtez6DCNMiMasufCE.jpg,2015-06-24,Daft Punk Unchained,False,7.0,41
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,Peter Joseph,"[u'Robert Sapolsky', u'G\xe1bor M\xe1t\xe9', u'Richard G. Wilkinson']",54293,"Zeitgeist: Moving Forward, by director Peter Joseph, is a feature length documentary work which will present a case for a needed transition out of the current socioeconomic monetary paradigm which governs the entire world society. This subject matter will transcend the issues of cultural relativism and traditional ideology and move to relate the core, empirical ""life ground"" attributes of human and social survival, extrapolating those immutable natural laws into a new sustainable social paradigm called a ""Resource-Based Economy"".",1.311979,/bBA12oELUV5C5JtmOpvb63eLQKo.jpg,2011-01-15,Zeitgeist: Moving Forward,False,7.1,60
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,Michael Lindsay-Hogg,"[u'Paul Simon', u'Art Garfunkel']",40589,"The Concert in Central Park is a live album by Simon &amp; Garfunkel. On September 19, 1981 the folk-rock duo reunited for a free concert on the Great Lawn of New York's Central Park attended by more than 500,000 people. They released a live album from the concert the following March (Warner Brothers LP 2BSK 3654; CD 3654). It was arranged by Paul Simon and Dave Grusin, and produced by Paul Simon, Art Garfunkel, Phil Ramone and Roy Halee. The concert was also shot on videotape, televised by HBO in 1982, and subsequently released on various home video formats. The VHS and DVD contain two songs that were omitted from the live album: ""The Late Great Johnny Ace"" and ""Late in the Evening (Reprise)"". ""Johnny Ace"" was disrupted by a fan rushing the stage who came very close to attacking Paul. This incident was both frightening and coincidental, as the song is an elegy upon the murder of John Lennon just one year earlier.",1.311226,/irJ7AgxOjxVM7pH2rfTu7DLY5AK.jpg,1981-09-16,Simon & Garfunkel: The Concert in Central Park,False,7.4,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,Lloyd Stanton,"[u'Amy Schumer', u'Kevin Hart', u'Sarah Silverman']",372979,"The craft, creative process and complicated lives of Stand-up Comedians.",1.310231,/ngJ2iavt1T25zU2BAbEU7iphl9t.jpg,2017-02-24,Dying Laughing,False,5.5,3
0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,False,Richard Schickel,"[u'Tom Hanks', u'Stephen Ambrose', u'Russ Meyer']",5707,"A remarkable film that takes a special look at the first war to be truly reported and recorded by one of the more unsung heroes of World War II: the combat photographer. Through the unflinching eye of their camera's lenses, these courageous soldiers continually risked their lives in their brave attempts to capture history.",1.309557,/Mh1jYG8OFslc9Psl0O5RnXekfC.jpg,2000-12-07,Shooting War,False,5.3,2
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,Amy Berg,"[u'Janis Joplin', u'Cat Power', u'D.A. Pennebaker']",321974,"Musician Cat Power narrates this documentary on Janis Joplin's evolution into a star from letters that Joplin wrote over the years to her friends, family, and collaborators.",1.307568,/qosDLnAcHRAUjgmZIU0c1ktEhx2.jpg,2015-09-09,Janis: Little Girl Blue,False,7.6,39
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,Phil Grabsky,[u'Gillian Anderson'],449041,"Taking its lead from French artists like Renoir and Monet, the American impressionist movement followed its own path which over a forty-year period reveals as much about America as a nation as it does about its art as a creative power-house. It’s a story closely tied to a love of gardens and a desire to preserve nature in a rapidly urbanizing nation. Travelling to studios, gardens and iconic locations throughout the United States, UK and France, this mesmerising film is a feast for the eyes.  The Artist’s Garden: American Impressionism features the sell-out exhibition The Artist’s Garden: American Impressionism and the Garden Movement, 1887–1920 that began at the Pennsylvania Academy of the Fine Arts and ended at the Florence Griswold Museum, Old Lyme, Connecticut.",1.307073,/bCJbOYUIEYQTCzaXHaqq4PNbvEP.jpg,2017-03-26,Exhibition on Screen: The Artist’s Garden - American Impressionism,False,0.0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,Phil Grabsky,[],449556,Rio Ferdinand a year after losing his wife to cancer as he tries to come to terms with the loss and its effects on him and his three children.,1.307055,nan,2017-03-28,Rio Ferdinand: Being Mum and Dad,False,7.0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,Anthony Geffen,"[u'Liam Neeson', u'Natasha Richardson', u'Conrad Anker']",59248,"Uses astonishing visuals to tell the intersecting stories of George Mallory, the first man to attempt a summit of Mount Everest, and Conrad Anker, the mountaineer who finds Mallory's frozen remains 75 years later.",1.305468,/w33E5xTxLXtY3e3YMhuchdZtApo.jpg,2010-08-06,The Wildest Dream,False,6.6,11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,Anthony Russo,"[u'Chris Evans', u'Scarlett Johansson', u'Samuel L. Jackson']",291718,"An inside look at Captain America's Battlegrounds, the stunt choreography behind the The Winter Soldier",1.303283,/oNK3S9T1MMwyklnAbxcAkotMSa9.jpg,2014-09-09,On the Front Line,False,8.0,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,John Dower,"[u'Louis Theroux', u'Tom De Vocht', u'Marty Rathbun']",359871,"Following a long fascination with the religion and with much experience in dealing with eccentric, unpalatable and unexpected human behavior, the beguilingly unassuming Theroux won't take no for an answer when his request to enter the Church's headquarters is turned down. Inspired by the Church's use of filming techniques, and aided by ex-members of the organization, Theroux uses actors to replay some incidents people claim they experienced as members in an attempt to better understand the way it operates. In a bizarre twist, it becomes clear that the Church is also making a film about Louis Theroux.",1.303105,/mAe9TuWsboDF25iFKMawChXUB9H.jpg,2016-05-05,My Scientology Movie,False,6.7,76
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,Jorge Furtado,"[u'Luciane Azevedo', u'J\xfalia Barth', u'Paulo Jos\xe9']",45318,"The ironic, heartbreaking and acid ""saga"" of a spoiled tomato: from the plantation of a ""Nisei"" (Brazilian with Japanese origins); to a supermarket; to a consumer's kitchen to become sauce of a pork meat; to the garbage can since it is spoiled for the consumption; to a garbage truck to be dumped in a garbage dump in ""Ilha das Flores""; to the selection of nutriment for pigs by the employees of a pigs breeder; to become food for poor Brazilian people.",1.30302,/uKrOihrC9f5ldc3W2nlp5Jubssa.jpg,1989-09-06,Isle of Flowers,False,7.7,23
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,Stephen Judson,[u'Liam Neeson'],18280,Journey into Amazing Caves is an extraordinary IMAX adventure into the depths of the earth to uncover the secrets to life underground.,1.301988,/lnLNlOJr1qV86Qy973S3bpIZHSs.jpg,2001-03-01,Journey into Amazing Caves,False,5.5,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,Dan Poole,"[u'Ian McKellen', u'Judi Dench', u'Mark Rylance']",232599,"Funny, passionate, exciting, and smart: ‘Muse Of Fire’ will change the way you feel about Shakespeare forever.  This unique feature documentary follows two actors, Giles Terera and Dan Poole, as they travel the world to find out everything they can about tackling the greatest writer of them all. Together they have directed and produced an inspiring film that aims to demystify and illuminate Shakespeare’s work for everyone: from actors, directors and students of all disciplines, right through to the? man on the street?  Denmark with Jude Law, Baz Luhrmann in Hollywood, Prison in Berlin, and on the street with Mark Rylance. Think Shakespeare is boring? Think again!",1.301717,/sTpx1khjPAyrgH2NUWhRcFHEAZO.jpg,2013-09-26,Muse of Fire,False,0.0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,Werner Herzog,"[u'Timothy Treadwell', u'Kathleen Parker', u'Warren Queeney']",501,"Werner Herzog's documentary film about the ""Grizzly Man"" Timothy Treadwell and what the thirteen summers in a National Park in Alaska were like in one man's attempt to protect the grizzly bears. The film is full of unique images and a look into the spirit of a man who sacrificed himself for nature.",1.301456,/qNs0HRSEvSKmtcMiVa2O1yWUKCk.jpg,2005-08-12,Grizzly Man,False,7.1,158
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,Cassie Jaye,"[u'Cassie Jaye', u'Paul Elam', u'Warren Farrell']",366696,A feminist filmmaker follows the Men's Rights Movement and begins to question her own beliefs. A comprehensive look at Gender Politics.,1.301058,/A7EhzE7ISvQgUutLYvlnUYewJt9.jpg,2016-10-07,The Red Pill,False,9.2,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,Orson Welles,"[u'Orson Welles', u'Joseph Cotten', u'Oja Kodar']",43003,A documentary about fraud and fakery.,1.300906,/9Kh39gLE5XErkPmn5nZrPJXNabb.jpg,1973-03-13,F for Fake,False,7.1,62
0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,False,Louise Osmond,"[u'Tilda Swinton', u'Simon Russell Beale', u'Jean Badin']",15030,"DEEP WATER is the stunning true story of the fateful voyage of Donald Crowhurst, an amateur yachtsman who enters the most daring nautical challenge ever – the very first solo, non-stop, round-the-world boat race.",1.300396,/oSOMJMDOef9AuviQCzc3S1iTAji.jpg,2006-12-15,Deep Water,False,6.7,11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,Alison Klayman,"[u'Ai Weiwei', u'Dan-qing Chen']",84169,"Ai Weiwei is known for many things – great architecture, subversive in-your-face art, and political activism. He has also called for greater transparency on the part of the Chinese state. Director Alison Klayman chronicles the complexities of Ai’s life for three years, beginning with his rise to public prominence via blog and Twitter after he questioned the deaths of more than 5,000 students in the 2008 Sichuan earthquake. The record continues through his widely publicized arrest in Beijing in April of 2011. As Ai prepares various works of art for major international exhibitions, his activism heats up, and his run-ins with China’s authorities become more and more frequent.",1.300376,/rkOiunoOTlpiQLR8JLUh19pROZJ.jpg,2012-06-14,Ai Weiwei: Never Sorry,False,7.1,28
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,False,Feliciano M. Vitores,[u'Ram\xf3n G\xf3mez de la Serna'],452644,,1.3001,/1i1l2WPrFjcvn6gVbKoWnQfQj8Z.jpg,1928-02-01,El orador,False,7.0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,Carlos Saura,[u'Francisco Rabal'],452553,,1.3,/lNaAlMZdhafcmvOrnY5vmXCBUPB.jpg,,Cuenca,False,7.0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,Hannes Rossacher,"[u'Till Lindemann', u'Richard Zven Kruspe', u'Paul H. Landers']",361631,The concert film celebrates the band’s legendary show in New York’s Madison Square Garden – Rammstein’s return to the US after a ten-year absence. In HD and 5.1 surround sound.,1.299881,/ueyZBB5eGmfTo9aYDtadpW7qnOL.jpg,2015-09-25,Rammstein in Amerika (Konzert),False,8.1,9
